1d,16,16,16,1,24.4621,0.334886,16
1d,32,32,32,1,83.7525,0.782496,16
1d,48,48,48,1,243.852,0.907043,16
1d,48,48,48,2,285.4,0.774995,32
1d,48,48,48,3,527.437,0.419356,48
1d,64,64,64,1,423.736,1.2373,16
1d,64,64,64,2,721.357,0.726808,32
1d,64,64,64,3,686.05,0.764213,48
1d,64,64,64,4,1238.66,0.42327,64
1d,80,80,80,1,1368.52,0.748256,16
1d,80,80,80,2,971.654,1.05387,32
1d,80,80,80,3,952.58,1.07497,48
1d,80,80,80,4,1721.58,0.594801,64
1d,96,96,96,1,2833.21,0.624547,16
1d,96,96,96,2,1671.4,1.05867,32
1d,96,96,96,3,2254.61,0.784823,48
1d,96,96,96,4,2176.83,0.812865,64
1d,112,112,112,1,4468.92,0.628755,16
1d,112,112,112,2,2216.42,1.26774,32
1d,112,112,112,3,3097.07,0.907261,48
1d,112,112,112,4,2440.83,1.15119,64
1d,128,128,128,1,5916.36,0.708933,16
1d,128,128,128,2,3306.4,1.26854,32
1d,128,128,128,3,3615.86,1.15997,48
1d,128,128,128,4,5372.68,0.780672,64
1d,128,128,128,8,10227.9,0.410085,128
1d,144,144,144,1,14300.7,0.417599,16
1d,144,144,144,2,4601.88,1.29772,32
1d,144,144,144,3,6527.03,0.914959,48
1d,144,144,144,4,6211.26,0.961475,64
1d,144,144,144,8,11165.8,0.534847,128
1d,160,160,160,1,17800.3,0.460216,16
1d,160,160,160,2,5655.5,1.4485,32
1d,160,160,160,3,6334.06,1.29333,48
1d,160,160,160,4,7256.2,1.12897,64
1d,160,160,160,8,12461.1,0.657407,128
1d,176,176,176,1,22306.8,0.4888,16
1d,176,176,176,2,6372.66,1.71099,32
1d,176,176,176,3,8037.91,1.35652,48
1d,176,176,176,4,8073.08,1.35061,64
1d,176,176,176,8,14775.3,0.73796,128
1d,192,192,192,1,47344.1,0.298997,16
1d,192,192,192,2,16003.8,0.884525,32
1d,192,192,192,3,11264.2,1.25671,48
1d,192,192,192,4,13935.1,1.01584,64
1d,192,192,192,8,17084.3,0.828584,128
1d,208,208,208,1,60272.7,0.298607,16
1d,208,208,208,2,17767.4,1.01297,32
1d,208,208,208,3,13277.6,1.3555,48
1d,208,208,208,4,15402,1.16853,64
1d,208,208,208,8,17509.8,1.02787,128
1d,224,224,224,1,70032.8,0.320976,16
1d,224,224,224,2,22169.5,1.01396,32
1d,224,224,224,3,21430.9,1.0489,48
1d,224,224,224,4,16247.3,1.38354,64
1d,224,224,224,8,20413,1.1012,128
