1d,16,16,16,1,1,190.858,32
1d,16,16,16,1,2,163.057,64
1d,16,16,16,1,3,194.541,96
1d,16,16,16,1,4,196.06,128
1d,16,16,16,1,8,197.528,256
1d,16,16,16,1,16,195.475,512
1d,32,32,32,1,1,465.258,32
1d,32,32,32,2,2,366.863,64
1d,32,32,32,2,3,368.937,96
1d,32,32,32,2,4,368.892,128
1d,32,32,32,2,8,368.378,256
1d,32,32,32,2,16,361.757,512
1d,48,48,48,1,1,489.474,32
1d,48,48,48,1,2,254.156,64
1d,48,48,48,3,3,424.253,96
1d,48,48,48,3,4,422.271,128
1d,48,48,48,3,8,419.558,256
1d,48,48,48,3,16,401.51,512
1d,64,64,64,1,1,469.801,32
1d,64,64,64,2,2,428.279,64
1d,64,64,64,2,3,464.605,96
1d,64,64,64,4,4,448.07,128
1d,64,64,64,4,8,443.337,256
1d,64,64,64,4,16,429.607,512
1d,80,80,80,1,1,391.174,32
1d,80,80,80,1,2,221.095,64
1d,80,80,80,1,3,336.277,96
1d,80,80,80,1,4,334.525,128
1d,80,80,80,5,8,409.183,256
1d,80,80,80,5,16,328.255,512
1d,96,96,96,1,1,290.609,32
1d,96,96,96,2,2,480.495,64
1d,96,96,96,3,3,392.535,96
1d,96,96,96,3,4,376.204,128
1d,96,96,96,6,8,331.26,256
1d,96,96,96,6,16,283.484,512
1d,112,112,112,1,1,226.522,32
1d,112,112,112,1,2,187.914,64
1d,112,112,112,1,3,224.592,96
1d,112,112,112,1,4,224.587,128
1d,112,112,112,7,8,397.83,256
1d,112,112,112,7,16,335.261,512
1d,128,128,128,1,1,80.7821,32
1d,128,128,128,2,2,290.466,64
1d,128,128,128,2,3,161.319,96
1d,128,128,128,4,4,467.941,128
1d,128,128,128,8,8,434.295,256
1d,128,128,128,8,16,373.89,512
