16,16,16,32,16384,11301.867504,11.301868
16,16,16,32,16384,11407.609187,11.407609
16,16,16,32,16384,11430.334293,11.430334
16,16,16,32,16384,11440.123683,11.440124
16,16,16,32,16384,11431.019450,11.431019
16,16,16,32,16384,11419.380152,11.419380
32,32,16,32,16384,45417.598570,45.417599
32,32,16,32,16384,45942.065693,45.942066
32,32,16,32,16384,44788.331135,44.788331
32,32,16,32,16384,42480.094716,42.480095
32,32,16,32,16384,45029.472404,45.029472
32,32,16,32,16384,39584.309060,39.584309
32,32,16,64,16384,46929.539363,46.929539
32,32,16,64,16384,45436.051621,45.436052
32,32,16,64,16384,45948.609170,45.948609
32,32,16,64,16384,45986.770923,45.986771
32,32,16,64,16384,43378.209506,43.378210
32,32,16,64,16384,39129.438792,39.129439
64,64,16,32,16384,162079.125519,162.079126
64,64,16,32,16384,166276.093337,166.276093
64,64,16,32,16384,163917.240472,163.917240
64,64,16,32,16384,149926.083178,149.926083
64,64,16,32,16384,125692.504114,125.692504
64,64,16,32,16384,107894.497672,107.894498
64,64,16,64,16384,155365.810597,155.365811
64,64,16,64,16384,165640.368652,165.640369
64,64,16,64,16384,154305.884455,154.305884
64,64,16,64,16384,124774.771140,124.774771
64,64,16,64,16384,108724.634233,108.724634
64,64,16,64,16384,94551.224433,94.551224
64,64,16,128,16384,183256.904153,183.256904
64,64,16,128,16384,150716.684983,150.716685
64,64,16,128,16384,125858.454650,125.858455
64,64,16,128,16384,103763.226549,103.763227
64,64,16,128,16384,89134.546693,89.134547
64,64,16,128,16384,77722.491737,77.722492
128,128,16,32,16384,67118.461372,67.118461
128,128,16,32,16384,57307.469326,57.307469
128,128,16,32,16384,51376.328413,51.376328
128,128,16,32,16384,46942.038308,46.942038
128,128,16,32,16384,41853.474792,41.853475
128,128,16,32,16384,35605.070475,35.605070
128,128,16,64,16384,327573.231554,327.573232
128,128,16,64,16384,227768.525103,227.768525
128,128,16,64,16384,227409.435249,227.409435
128,128,16,64,16384,210854.307760,210.854308
128,128,16,64,16384,186612.697793,186.612698
128,128,16,64,16384,175671.213306,175.671213
128,128,16,128,16384,342877.605443,342.877605
128,128,16,128,16384,298632.258531,298.632259
128,128,16,128,16384,267533.345874,267.533346
128,128,16,128,16384,217907.493112,217.907493
128,128,16,128,16384,196788.790299,196.788790
128,128,16,128,16384,181638.316257,181.638316
128,128,16,256,16384,284999.638490,284.999638
128,128,16,256,16384,204923.200086,204.923200
128,128,16,256,16384,186399.924447,186.399924
128,128,16,256,16384,161116.534794,161.116535
128,128,16,256,16384,149312.307537,149.312308
128,128,16,256,16384,137713.371572,137.713372
192,192,16,32,16384,15010.632457,15.010632
192,192,16,32,16384,15406.759468,15.406759
192,192,16,32,16384,17918.528235,17.918528
192,192,16,32,16384,19556.834089,19.556834
192,192,16,32,16384,18162.981970,18.162982
192,192,16,32,16384,18728.055070,18.728055
192,192,16,64,16384,49835.381872,49.835382
192,192,16,64,16384,43763.695020,43.763695
192,192,16,64,16384,42544.173803,42.544174
192,192,16,64,16384,40387.389762,40.387390
192,192,16,64,16384,38417.231181,38.417231
192,192,16,64,16384,38218.641324,38.218641
192,192,16,128,16384,373386.405109,373.386405
192,192,16,128,16384,270615.536069,270.615536
192,192,16,128,16384,253097.312344,253.097312
192,192,16,128,16384,223921.878781,223.921879
192,192,16,128,16384,224892.977948,224.892978
192,192,16,128,16384,193151.084750,193.151085


16,16,32,32,16384,22016.246126,22.016246
16,16,32,32,16384,22766.734731,22.766735
16,16,32,32,16384,23387.704544,23.387705
16,16,32,32,16384,21623.189057,21.623189
16,16,32,32,16384,22981.794654,22.981795
16,16,32,32,16384,19753.704269,19.753704
32,32,32,32,16384,89245.493601,89.245494
32,32,32,32,16384,88608.938465,88.608938
32,32,32,32,16384,81044.655317,81.044655
32,32,32,32,16384,75056.441118,75.056441
32,32,32,32,16384,64194.684028,64.194684
32,32,32,32,16384,55039.656364,55.039656
32,32,32,64,16384,88254.922538,88.254923
32,32,32,64,16384,85613.983394,85.613983
32,32,32,64,16384,78029.208031,78.029208
32,32,32,64,16384,63581.491490,63.581491
32,32,32,64,16384,54487.313337,54.487313
32,32,32,64,16384,47776.623953,47.776624
32,32,32,128,16384,88715.294391,88.715294
32,32,32,128,16384,76152.420570,76.152421
32,32,32,128,16384,63313.955076,63.313955
32,32,32,128,16384,52443.629584,52.443630
32,32,32,128,16384,44855.869456,44.855869
32,32,32,128,16384,39015.964106,39.015964
64,64,32,32,16384,284137.469106,284.137469
64,64,32,32,16384,279109.142949,279.109143
64,64,32,32,16384,203872.972378,203.872972
64,64,32,32,16384,156867.332615,156.867333
64,64,32,32,16384,131172.305462,131.172305
64,64,32,32,16384,115847.447126,115.847447
64,64,32,64,16384,283300.226954,283.300227
64,64,32,64,16384,230490.694409,230.490694
64,64,32,64,16384,174896.570292,174.896570
64,64,32,64,16384,141338.503842,141.338504
64,64,32,64,16384,122203.760525,122.203761
64,64,32,64,16384,107425.570822,107.425571
64,64,32,128,16384,226172.039787,226.172040
64,64,32,128,16384,185889.916778,185.889917
64,64,32,128,16384,144733.796532,144.733797
64,64,32,128,16384,117219.797586,117.219798
64,64,32,128,16384,104875.789092,104.875789
64,64,32,128,16384,93738.526258,93.738526
64,64,32,128,16384,191391.008828,191.391009
64,64,32,128,16384,162209.785699,162.209786
64,64,32,128,16384,130662.783437,130.662783
64,64,32,128,16384,105143.791486,105.143791
64,64,32,128,16384,95907.070806,95.907071
64,64,32,128,16384,87858.835510,87.858836
128,128,32,32,16384,52494.934294,52.494934
128,128,32,32,16384,45415.055762,45.415056
128,128,32,32,16384,38175.765417,38.175765
128,128,32,32,16384,31799.997708,31.799998
128,128,32,32,16384,23438.766646,23.438767
128,128,32,32,16384,23054.675950,23.054676
128,128,32,64,16384,482593.595462,482.593595
128,128,32,64,16384,384052.296760,384.052297
